2024-12-20 15:17:46,486 - Training started.
2024-12-20 15:17:47,348 - Loaded saved model for continued training.
2024-12-20 15:17:47,419 - Loaded opponent model.
2024-12-20 15:22:02,693 - Episode 6700/2000000, Total Reward: 0, Loss: 0.00000957
2024-12-20 15:22:06,250 - Episode 6800/2000000, Total Reward: 0, Loss: 0.00002857
2024-12-20 15:22:10,113 - Episode 6900/2000000, Total Reward: 1, Loss: 0.00000023
2024-12-20 15:22:13,985 - Episode 7000/2000000, Total Reward: 1, Loss: 0.00001327
2024-12-20 15:22:17,259 - Episode 7100/2000000, Total Reward: 1, Loss: 0.00000733
2024-12-20 15:22:20,953 - Episode 7200/2000000, Total Reward: 1, Loss: 0.00000275
2024-12-20 15:22:24,900 - Episode 7300/2000000, Total Reward: 0, Loss: 0.00004204
2024-12-20 15:22:28,058 - Episode 7400/2000000, Total Reward: 0, Loss: 0.00000682
2024-12-20 15:22:30,604 - Episode 7500/2000000, Total Reward: 1, Loss: 0.00003396
2024-12-20 15:22:33,562 - Episode 7600/2000000, Total Reward: 1, Loss: 0.00020894
2024-12-20 15:22:36,094 - Episode 7700/2000000, Total Reward: 1, Loss: 0.00000088
2024-12-20 15:22:38,465 - Episode 7800/2000000, Total Reward: 0, Loss: 0.00000948
2024-12-20 15:22:41,335 - Episode 7900/2000000, Total Reward: 0, Loss: 0.00000303
2024-12-20 15:22:44,002 - Episode 8000/2000000, Total Reward: 1, Loss: 0.00000258
2024-12-20 15:22:46,506 - Episode 8100/2000000, Total Reward: 1, Loss: 0.00000951
2024-12-20 15:22:49,390 - Episode 8200/2000000, Total Reward: 0, Loss: 0.00002353
2024-12-20 15:22:53,072 - Episode 8300/2000000, Total Reward: 0, Loss: 0.00000533
2024-12-20 15:22:56,166 - Episode 8400/2000000, Total Reward: 1, Loss: 0.00000353
2024-12-20 15:22:59,782 - Episode 8500/2000000, Total Reward: 1, Loss: 0.00000220
2024-12-20 15:23:03,376 - Episode 8600/2000000, Total Reward: 0, Loss: 0.00001563
2024-12-20 15:23:07,367 - Episode 8700/2000000, Total Reward: 0, Loss: 0.00004875
2024-12-20 15:23:11,291 - Episode 8800/2000000, Total Reward: 0, Loss: 0.00000699
2024-12-20 15:23:14,943 - Episode 8900/2000000, Total Reward: 1, Loss: 0.00000886
2024-12-20 15:23:19,028 - Episode 9000/2000000, Total Reward: 1, Loss: 0.00000250
2024-12-20 15:23:23,169 - Episode 9100/2000000, Total Reward: 0, Loss: 0.00000093
2024-12-20 15:23:27,035 - Episode 9200/2000000, Total Reward: 0, Loss: 0.00000088
2024-12-20 15:23:30,966 - Episode 9300/2000000, Total Reward: 0, Loss: 0.00000377
2024-12-20 15:23:34,759 - Episode 9400/2000000, Total Reward: 0, Loss: 0.00000146
2024-12-20 15:23:38,594 - Episode 9500/2000000, Total Reward: 1, Loss: 0.00000165
2024-12-20 15:23:42,461 - Episode 9600/2000000, Total Reward: 1, Loss: 0.00000308
2024-12-20 15:23:46,616 - Episode 9700/2000000, Total Reward: 1, Loss: 0.00016219
2024-12-20 15:23:50,662 - Episode 9800/2000000, Total Reward: 0, Loss: 0.00028859
2024-12-20 15:23:54,743 - Episode 9900/2000000, Total Reward: 0, Loss: 0.00000262
2024-12-20 15:23:58,844 - Opponent model updated at episode 10000.
2024-12-20 15:23:58,844 - Episode 10000/2000000, Total Reward: 1, Loss: 0.00000789
2024-12-20 15:24:03,089 - Episode 10100/2000000, Total Reward: 1, Loss: 0.00000554
2024-12-20 15:24:07,258 - Episode 10200/2000000, Total Reward: 1, Loss: 0.00001373
2024-12-20 15:24:10,997 - Episode 10300/2000000, Total Reward: 1, Loss: 0.00000096
2024-12-20 15:24:14,810 - Episode 10400/2000000, Total Reward: 0, Loss: 0.00001129
2024-12-20 15:24:18,975 - Episode 10500/2000000, Total Reward: 1, Loss: 0.00000926
2024-12-20 15:24:23,036 - Episode 10600/2000000, Total Reward: 1, Loss: 0.00000858
2024-12-20 15:24:27,045 - Episode 10700/2000000, Total Reward: 1, Loss: 0.00000187
2024-12-20 15:24:30,932 - Episode 10800/2000000, Total Reward: 1, Loss: 0.00000302
2024-12-20 15:24:34,753 - Episode 10900/2000000, Total Reward: 1, Loss: 0.00000897
2024-12-20 15:24:38,506 - Episode 11000/2000000, Total Reward: 1, Loss: 0.00001217
2024-12-20 15:24:42,533 - Episode 11100/2000000, Total Reward: 1, Loss: 0.00000093
2024-12-20 15:24:46,741 - Episode 11200/2000000, Total Reward: 0, Loss: 0.00000353
2024-12-20 15:24:50,999 - Episode 11300/2000000, Total Reward: 1, Loss: 0.00000148
2024-12-20 15:24:54,875 - Episode 11400/2000000, Total Reward: 0, Loss: 0.00000563
2024-12-20 15:24:58,843 - Episode 11500/2000000, Total Reward: 0, Loss: 0.00004779
2024-12-20 15:25:03,199 - Episode 11600/2000000, Total Reward: 1, Loss: 0.00000146
2024-12-20 15:25:07,220 - Episode 11700/2000000, Total Reward: 1, Loss: 0.00000909
2024-12-20 15:25:11,280 - Episode 11800/2000000, Total Reward: 0, Loss: 0.00000590
2024-12-20 15:25:15,270 - Episode 11900/2000000, Total Reward: 0, Loss: 0.00001541
2024-12-20 15:25:19,410 - Episode 12000/2000000, Total Reward: 0, Loss: 0.00000551
2024-12-20 15:25:23,594 - Episode 12100/2000000, Total Reward: 0, Loss: 0.00002777
2024-12-20 15:25:27,527 - Episode 12200/2000000, Total Reward: 0, Loss: 0.00000068
2024-12-20 15:25:30,471 - Episode 12300/2000000, Total Reward: 1, Loss: 0.00000330
2024-12-20 15:25:33,318 - Episode 12400/2000000, Total Reward: 0, Loss: 0.00000153
2024-12-20 15:25:36,322 - Episode 12500/2000000, Total Reward: 0, Loss: 0.00000649
2024-12-20 15:25:39,484 - Episode 12600/2000000, Total Reward: 1, Loss: 0.00001057
2024-12-20 15:25:42,561 - Episode 12700/2000000, Total Reward: 0, Loss: 0.00000114
2024-12-20 15:25:46,008 - Episode 12800/2000000, Total Reward: 0, Loss: 0.00000353
2024-12-20 15:25:49,281 - Episode 12900/2000000, Total Reward: 0, Loss: 0.00000017
2024-12-20 15:25:52,698 - Episode 13000/2000000, Total Reward: 1, Loss: 0.00001097
2024-12-20 15:25:56,175 - Episode 13100/2000000, Total Reward: 0, Loss: 0.00000085
2024-12-20 15:26:00,219 - Episode 13200/2000000, Total Reward: 1, Loss: 0.00000219
2024-12-20 15:26:04,226 - Episode 13300/2000000, Total Reward: 0, Loss: 0.00000250
2024-12-20 15:26:08,592 - Episode 13400/2000000, Total Reward: 1, Loss: 0.00000674
2024-12-20 15:26:12,716 - Episode 13500/2000000, Total Reward: 0, Loss: 0.00000756
2024-12-20 15:26:17,010 - Episode 13600/2000000, Total Reward: 0, Loss: 0.00000082
2024-12-20 15:26:21,282 - Episode 13700/2000000, Total Reward: 1, Loss: 0.00000082
2024-12-20 15:26:25,549 - Episode 13800/2000000, Total Reward: 1, Loss: 0.00002329
2024-12-20 15:26:29,573 - Episode 13900/2000000, Total Reward: 0, Loss: 0.00000103
2024-12-20 15:26:33,456 - Episode 14000/2000000, Total Reward: 0, Loss: 0.00000123
2024-12-20 15:26:36,900 - Episode 14100/2000000, Total Reward: 1, Loss: 0.00001010
2024-12-20 15:26:40,740 - Episode 14200/2000000, Total Reward: 1, Loss: 0.00000727
2024-12-20 15:26:44,773 - Episode 14300/2000000, Total Reward: 0, Loss: 0.00000111
2024-12-20 15:26:49,109 - Episode 14400/2000000, Total Reward: 1, Loss: 0.00000246
2024-12-20 15:26:53,358 - Episode 14500/2000000, Total Reward: 1, Loss: 0.00002592
2024-12-20 15:26:57,355 - Episode 14600/2000000, Total Reward: 0, Loss: 0.00000100
2024-12-20 15:27:01,326 - Episode 14700/2000000, Total Reward: 1, Loss: 0.00000616
2024-12-20 15:27:05,476 - Episode 14800/2000000, Total Reward: 0, Loss: 0.00000168
2024-12-20 15:27:09,375 - Episode 14900/2000000, Total Reward: 0, Loss: 0.00000053
2024-12-20 15:27:13,238 - Episode 15000/2000000, Total Reward: 1, Loss: 0.00000329
2024-12-20 15:27:17,157 - Episode 15100/2000000, Total Reward: 1, Loss: 0.00000283
2024-12-20 15:27:21,028 - Episode 15200/2000000, Total Reward: 1, Loss: 0.00000592
2024-12-20 15:27:25,100 - Episode 15300/2000000, Total Reward: 1, Loss: 0.00000101
2024-12-20 15:27:28,641 - Episode 15400/2000000, Total Reward: 1, Loss: 0.00000247
2024-12-20 15:27:31,855 - Episode 15500/2000000, Total Reward: 1, Loss: 0.00000207
2024-12-20 15:27:35,831 - Episode 15600/2000000, Total Reward: 0, Loss: 0.00000280
2024-12-20 15:27:40,009 - Episode 15700/2000000, Total Reward: 1, Loss: 0.00001012
2024-12-20 15:27:43,962 - Episode 15800/2000000, Total Reward: 0, Loss: 0.00000417
2024-12-20 15:27:47,788 - Episode 15900/2000000, Total Reward: 1, Loss: 0.00000193
2024-12-20 15:27:51,640 - Episode 16000/2000000, Total Reward: 1, Loss: 0.00000030
2024-12-20 15:27:55,687 - Episode 16100/2000000, Total Reward: 1, Loss: 0.00006468
2024-12-20 15:27:59,635 - Episode 16200/2000000, Total Reward: 0, Loss: 0.00000136
2024-12-20 15:28:03,549 - Episode 16300/2000000, Total Reward: 0, Loss: 0.00000036
2024-12-20 15:28:07,534 - Episode 16400/2000000, Total Reward: 0, Loss: 0.00000381
2024-12-20 15:28:11,730 - Episode 16500/2000000, Total Reward: 1, Loss: 0.00007968
2024-12-20 15:28:15,662 - Episode 16600/2000000, Total Reward: 0, Loss: 0.00000071
2024-12-20 15:28:19,410 - Episode 16700/2000000, Total Reward: 0, Loss: 0.00000844
2024-12-20 15:28:23,351 - Episode 16800/2000000, Total Reward: 0, Loss: 0.00000280
2024-12-20 15:28:27,310 - Episode 16900/2000000, Total Reward: 0, Loss: 0.00000118
2024-12-20 15:28:31,480 - Episode 17000/2000000, Total Reward: 0, Loss: 0.00000018
2024-12-20 15:28:35,620 - Episode 17100/2000000, Total Reward: 1, Loss: 0.00000261
2024-12-20 15:28:38,278 - Episode 17200/2000000, Total Reward: 0, Loss: 0.00000665
2024-12-20 15:28:41,666 - Episode 17300/2000000, Total Reward: 0, Loss: 0.00001034
2024-12-20 15:28:45,092 - Episode 17400/2000000, Total Reward: 0, Loss: 0.00001790
2024-12-20 15:28:48,539 - Episode 17500/2000000, Total Reward: 0, Loss: 0.00000096
2024-12-20 15:28:51,789 - Episode 17600/2000000, Total Reward: 0, Loss: 0.00000040
2024-12-20 15:28:54,851 - Episode 17700/2000000, Total Reward: 0, Loss: 0.00000042
2024-12-20 15:28:57,535 - Episode 17800/2000000, Total Reward: 0, Loss: 0.00002846
2024-12-20 15:29:00,409 - Episode 17900/2000000, Total Reward: 1, Loss: 0.00000758
2024-12-20 15:29:02,953 - Episode 18000/2000000, Total Reward: 0, Loss: 0.00000395
2024-12-20 15:29:06,744 - Episode 18100/2000000, Total Reward: 0, Loss: 0.00000715
2024-12-20 15:29:10,984 - Episode 18200/2000000, Total Reward: 1, Loss: 0.00001034
2024-12-20 15:29:15,072 - Episode 18300/2000000, Total Reward: 0, Loss: 0.00001868
2024-12-20 15:29:19,248 - Episode 18400/2000000, Total Reward: 1, Loss: 0.00001732
2024-12-20 15:29:23,263 - Episode 18500/2000000, Total Reward: 1, Loss: 0.00000257
2024-12-20 15:29:27,190 - Episode 18600/2000000, Total Reward: 0, Loss: 0.00000025
2024-12-20 15:29:31,103 - Episode 18700/2000000, Total Reward: 0, Loss: 0.00056365
2024-12-20 15:29:34,973 - Episode 18800/2000000, Total Reward: 0, Loss: 0.00000052
2024-12-20 15:29:38,996 - Episode 18900/2000000, Total Reward: 0, Loss: 0.00000052
2024-12-20 15:29:43,022 - Episode 19000/2000000, Total Reward: 1, Loss: 0.00000202
2024-12-20 15:29:46,914 - Episode 19100/2000000, Total Reward: 1, Loss: 0.00000811
2024-12-20 15:29:50,668 - Episode 19200/2000000, Total Reward: 0, Loss: 0.00000625
2024-12-20 15:29:54,517 - Episode 19300/2000000, Total Reward: 0, Loss: 0.00001036
2024-12-20 15:29:58,330 - Episode 19400/2000000, Total Reward: 0, Loss: 0.00000234
2024-12-20 15:30:02,394 - Episode 19500/2000000, Total Reward: 0, Loss: 0.00001581
2024-12-20 15:30:06,629 - Episode 19600/2000000, Total Reward: 1, Loss: 0.00000026
2024-12-20 15:30:10,600 - Episode 19700/2000000, Total Reward: 1, Loss: 0.00010812
2024-12-20 15:30:14,731 - Episode 19800/2000000, Total Reward: 0, Loss: 0.00001586
2024-12-20 15:30:19,037 - Episode 19900/2000000, Total Reward: 1, Loss: 0.00000109
2024-12-20 15:30:23,358 - Opponent model updated at episode 20000.
2024-12-20 15:30:23,359 - Episode 20000/2000000, Total Reward: 0, Loss: 0.00000138
2024-12-20 15:30:27,534 - Episode 20100/2000000, Total Reward: 1, Loss: 0.00000058
2024-12-20 15:30:31,833 - Episode 20200/2000000, Total Reward: 0, Loss: 0.00000715
2024-12-20 15:30:35,980 - Episode 20300/2000000, Total Reward: 1, Loss: 0.00000329
2024-12-20 15:30:39,555 - Episode 20400/2000000, Total Reward: 1, Loss: 0.00001768
2024-12-20 15:30:43,333 - Episode 20500/2000000, Total Reward: 0, Loss: 0.00000176
2024-12-20 15:30:47,326 - Episode 20600/2000000, Total Reward: 1, Loss: 0.00000900
2024-12-20 15:30:51,427 - Episode 20700/2000000, Total Reward: 1, Loss: 0.00000377
2024-12-20 15:30:55,450 - Episode 20800/2000000, Total Reward: 1, Loss: 0.00000347
2024-12-20 15:30:59,387 - Episode 20900/2000000, Total Reward: 0, Loss: 0.00000137
2024-12-20 15:31:03,215 - Episode 21000/2000000, Total Reward: 1, Loss: 0.00000360
2024-12-20 15:31:06,628 - Episode 21100/2000000, Total Reward: 1, Loss: 0.00000204
2024-12-20 15:31:10,705 - Episode 21200/2000000, Total Reward: 0, Loss: 0.00000497
2024-12-20 15:31:15,057 - Episode 21300/2000000, Total Reward: 1, Loss: 0.00000402
2024-12-20 15:31:18,933 - Episode 21400/2000000, Total Reward: 0, Loss: 0.00000542
2024-12-20 15:31:23,040 - Episode 21500/2000000, Total Reward: 1, Loss: 0.00000445
2024-12-20 15:31:26,887 - Episode 21600/2000000, Total Reward: 1, Loss: 0.00000199
2024-12-20 15:31:30,773 - Episode 21700/2000000, Total Reward: 0, Loss: 0.00000367
2024-12-20 15:31:35,112 - Episode 21800/2000000, Total Reward: 1, Loss: 0.00001103
2024-12-20 15:31:39,065 - Episode 21900/2000000, Total Reward: 0, Loss: 0.00002954
2024-12-20 15:31:41,515 - Episode 22000/2000000, Total Reward: 0, Loss: 0.00000093
2024-12-20 15:31:44,758 - Episode 22100/2000000, Total Reward: 0, Loss: 0.00000132
2024-12-20 15:31:47,881 - Episode 22200/2000000, Total Reward: 1, Loss: 0.00000282
2024-12-20 15:31:50,979 - Episode 22300/2000000, Total Reward: 1, Loss: 0.00000269
2024-12-20 15:31:54,242 - Episode 22400/2000000, Total Reward: 1, Loss: 0.00000176
2024-12-20 15:31:57,334 - Episode 22500/2000000, Total Reward: 0, Loss: 0.00000219
2024-12-20 15:32:00,390 - Episode 22600/2000000, Total Reward: 1, Loss: 0.00001239
2024-12-20 15:32:03,502 - Episode 22700/2000000, Total Reward: 0, Loss: 0.00000414
2024-12-20 15:32:06,885 - Episode 22800/2000000, Total Reward: 0, Loss: 0.00000321
2024-12-20 15:32:10,990 - Episode 22900/2000000, Total Reward: 0, Loss: 0.00000250
2024-12-20 15:32:15,168 - Episode 23000/2000000, Total Reward: 0, Loss: 0.00002491
2024-12-20 15:32:19,009 - Episode 23100/2000000, Total Reward: 0, Loss: 0.00000129
2024-12-20 15:32:23,000 - Episode 23200/2000000, Total Reward: 1, Loss: 0.00000673
2024-12-20 15:32:27,003 - Episode 23300/2000000, Total Reward: 1, Loss: 0.00000039
2024-12-20 15:32:31,440 - Episode 23400/2000000, Total Reward: 0, Loss: 0.00000164
2024-12-20 15:32:35,392 - Episode 23500/2000000, Total Reward: 0, Loss: 0.00000164
2024-12-20 15:32:39,540 - Episode 23600/2000000, Total Reward: 0, Loss: 0.00000330
2024-12-20 15:32:43,574 - Episode 23700/2000000, Total Reward: 0, Loss: 0.00000150
2024-12-20 15:32:47,622 - Episode 23800/2000000, Total Reward: 1, Loss: 0.00000284
2024-12-20 15:32:51,558 - Episode 23900/2000000, Total Reward: 0, Loss: 0.00001499
2024-12-20 15:32:55,015 - Episode 24000/2000000, Total Reward: 1, Loss: 0.00000089
2024-12-20 15:32:58,956 - Episode 24100/2000000, Total Reward: 0, Loss: 0.00000195
2024-12-20 15:33:03,183 - Episode 24200/2000000, Total Reward: 1, Loss: 0.00000123
2024-12-20 15:33:07,461 - Episode 24300/2000000, Total Reward: 0, Loss: 0.00000589
2024-12-20 15:33:11,844 - Episode 24400/2000000, Total Reward: 1, Loss: 0.00000136
2024-12-20 15:33:15,767 - Episode 24500/2000000, Total Reward: 0, Loss: 0.00000121
2024-12-20 15:33:19,411 - Episode 24600/2000000, Total Reward: 0, Loss: 0.00001798
2024-12-20 15:33:23,115 - Episode 24700/2000000, Total Reward: 0, Loss: 0.00000761
2024-12-20 15:33:26,959 - Episode 24800/2000000, Total Reward: 0, Loss: 0.00000161
2024-12-20 15:33:30,825 - Episode 24900/2000000, Total Reward: 0, Loss: 0.00000259
2024-12-20 15:33:34,583 - Episode 25000/2000000, Total Reward: 0, Loss: 0.00000504
2024-12-20 15:33:38,487 - Episode 25100/2000000, Total Reward: 1, Loss: 0.00000375
2024-12-20 15:33:42,253 - Episode 25200/2000000, Total Reward: 0, Loss: 0.00000132
2024-12-20 15:33:46,112 - Episode 25300/2000000, Total Reward: 0, Loss: 0.00000585
2024-12-20 15:33:50,084 - Episode 25400/2000000, Total Reward: 0, Loss: 0.00000203
2024-12-20 15:33:53,957 - Episode 25500/2000000, Total Reward: 0, Loss: 0.00001480
2024-12-20 15:33:57,832 - Episode 25600/2000000, Total Reward: 0, Loss: 0.00000137
2024-12-20 15:34:01,702 - Episode 25700/2000000, Total Reward: 1, Loss: 0.00000089
2024-12-20 15:34:05,237 - Episode 25800/2000000, Total Reward: 0, Loss: 0.00000117
2024-12-20 15:34:09,051 - Episode 25900/2000000, Total Reward: 1, Loss: 0.00000021
2024-12-20 15:34:12,731 - Episode 26000/2000000, Total Reward: 0, Loss: 0.00000572
2024-12-20 15:34:16,672 - Episode 26100/2000000, Total Reward: 0, Loss: 0.00000072
2024-12-20 15:34:20,666 - Episode 26200/2000000, Total Reward: 0, Loss: 0.00000103
2024-12-20 15:34:24,658 - Episode 26300/2000000, Total Reward: 1, Loss: 0.00000206
2024-12-20 15:34:28,867 - Episode 26400/2000000, Total Reward: 1, Loss: 0.00001951
2024-12-20 15:34:33,126 - Episode 26500/2000000, Total Reward: 1, Loss: 0.00000407
2024-12-20 15:34:36,761 - Episode 26600/2000000, Total Reward: 0, Loss: 0.00000055
2024-12-20 15:34:39,524 - Episode 26700/2000000, Total Reward: 0, Loss: 0.00000231
2024-12-20 15:34:42,589 - Episode 26800/2000000, Total Reward: 1, Loss: 0.00000408
2024-12-20 15:34:45,745 - Episode 26900/2000000, Total Reward: 0, Loss: 0.00000171
2024-12-20 15:34:48,854 - Episode 27000/2000000, Total Reward: 0, Loss: 0.00000096
2024-12-20 15:34:51,830 - Episode 27100/2000000, Total Reward: 1, Loss: 0.00000221
2024-12-20 15:34:54,977 - Episode 27200/2000000, Total Reward: 0, Loss: 0.00000120
2024-12-20 15:34:58,184 - Episode 27300/2000000, Total Reward: 0, Loss: 0.00000131
2024-12-20 15:35:01,383 - Episode 27400/2000000, Total Reward: 0, Loss: 0.00003240
2024-12-20 15:35:04,474 - Episode 27500/2000000, Total Reward: 0, Loss: 0.00000252
2024-12-20 15:35:06,933 - Episode 27600/2000000, Total Reward: 1, Loss: 0.00000847
2024-12-20 15:35:09,304 - Episode 27700/2000000, Total Reward: 0, Loss: 0.00000095
2024-12-20 15:35:11,398 - Episode 27800/2000000, Total Reward: 0, Loss: 0.00000051
2024-12-20 15:35:13,418 - Episode 27900/2000000, Total Reward: 1, Loss: 0.00001151
2024-12-20 15:35:15,582 - Episode 28000/2000000, Total Reward: 1, Loss: 0.00000061
2024-12-20 15:35:17,716 - Episode 28100/2000000, Total Reward: 0, Loss: 0.00000279
2024-12-20 15:35:19,839 - Episode 28200/2000000, Total Reward: 1, Loss: 0.00000103
2024-12-20 15:35:22,127 - Episode 28300/2000000, Total Reward: 1, Loss: 0.00000210
2024-12-20 15:35:24,310 - Episode 28400/2000000, Total Reward: 0, Loss: 0.00000116
2024-12-20 15:35:26,503 - Episode 28500/2000000, Total Reward: 1, Loss: 0.00000229
2024-12-20 15:35:28,703 - Episode 28600/2000000, Total Reward: 0, Loss: 0.00000185
2024-12-20 15:35:30,898 - Episode 28700/2000000, Total Reward: 0, Loss: 0.00000039
2024-12-20 15:35:33,096 - Episode 28800/2000000, Total Reward: 0, Loss: 0.00000136
2024-12-20 15:35:35,294 - Episode 28900/2000000, Total Reward: 0, Loss: 0.00000119
2024-12-20 15:35:37,451 - Episode 29000/2000000, Total Reward: 1, Loss: 0.00000402
2024-12-20 15:35:40,858 - Episode 29100/2000000, Total Reward: 0, Loss: 0.00000143
2024-12-20 15:35:44,359 - Episode 29200/2000000, Total Reward: 1, Loss: 0.00002964
2024-12-20 15:35:48,017 - Episode 29300/2000000, Total Reward: 1, Loss: 0.00000087
